"response","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
3,-454,-10,-0.11,0.17,1,1.4,-15,-10,-0.016,-0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021
4,-590,-25,-0.31,0.04,1.11,0.9,-15,-7,0.005,1.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
7,-561,-35,-0.26,0.1,1.06,0.7,-15,3,0.006,-1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.5,0.02
2,-222,-59,0.32,-0.03,0.7,0.5,-15,13,0.023,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
1,-64,-62,0.58,-0.03,0.56,1.1,-15,13,0.019,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.5,0.018
2,-8,-62,0.37,0.13,0.57,2.1,-14,-4,-0.035,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021
4,-57,-62,0.04,0.12,0.62,2.3,-14,-6,-0.033,0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,-0.002,0,-0.003,0,0,0,0,0,0.6,0.021
2,97,-63,-0.27,-0.05,0.42,1.9,-14,10,0.007,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017
3,291,-59,-0.17,-0.05,0.23,1.6,-14,14,0.007,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.017,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.017
4,436,-32,-0.26,0.09,0.15,0.6,-15,1,0.002,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
3,476,-16,-0.14,0.08,0.11,0.1,-16,4,0.01,0,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
2,-155,11,0.15,0.26,0.76,0.4,-16,-18,0.002,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,-0.002,0,-0.003,0,0,0,0,0,0.6,0.023
5,-248,-11,-0.21,0.07,0.76,0.6,-15,6,-0.011,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
2,-68,-18,-0.14,0.02,0.57,-0.2,-16,12,0.018,-0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
5,283,7,-0.2,0.12,0.3,-0.5,-16,-1,-0.005,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
1,234,26,0.17,0.14,0.35,-0.9,-17,-3,0.015,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
2,-148,34,-0.12,0.26,0.75,0.1,-16,-17,-0.023,-0.1,0.021,0.021,0.021,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023
8,-395,24,-0.47,0.09,0.92,-0.7,-17,-3,-0.012,1.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
2,-231,1,0.16,0.05,0.72,-2.1,-18,11,0.039,-0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
2,-83,-4,0.66,0.04,0.59,-1.5,-17,10,0.033,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.019,0.019,0.019,0.019,0.018,0,0,0,0,0,0,0,0.002,0,0.001,0,0,0,0.5,0.018
2,-58,-4,0.69,0.19,0.65,-0.7,-17,-11,-0.011,-1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.6,0.021
1,-97,-5,0.65,0.03,0.64,-0.3,-16,-2,-0.006,2.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
1,-94,-8,0.43,0.15,0.65,0.9,-15,-4,-0.026,-0.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
2,-143,-15,-0.41,0.08,0.68,0.9,-15,1,-0.026,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
6,-121,-18,-0.72,0.09,0.66,0.1,-16,2,-0.021,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0,0,0,0,0,0,0,-0.001,0,-0.001,0,-0.001,0,0.6,0.02
7,-90,-20,-0.72,0.02,0.61,-0.6,-16,7,0.006,1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,-0.002,0,-0.001,0,0,0,0,0,0,0,0.5,0.019
3,248,-15,0.27,0.05,0.3,-1.7,-18,9,0.032,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.019
2,296,-10,0.55,0.12,0.29,-1.3,-17,-1,0.026,-0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.6,0.02
5,19,6,0.17,0.17,0.57,1.1,-15,-10,-0.016,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021
3,-178,-1,0.16,0.11,0.72,1.2,-15,-4,0.012,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
2,-199,-4,0.25,0.12,0.74,1.4,-15,-4,0.011,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
1,-232,-7,0.29,0.17,0.78,1.7,-14,-6,-0.006,-0.8,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.021
2,-282,-14,0.15,0.13,0.81,2,-14,-2,-0.019,-0.8,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
5,-348,-24,-0.3,0.02,0.85,1.9,-14,2,-0.02,1.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
7,-255,-36,-0.46,0.08,0.76,0.8,-15,7,0.017,-0.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
4,-162,-43,-0.06,0.02,0.67,0.2,-16,7,0.028,0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0,0,0.5,0.019
2,-24,-46,0.26,-0.12,0.49,0.3,-16,20,0.024,1.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017
1,317,-30,0.23,0.1,0.26,1.7,-14,-1,-0.009,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
3,220,-16,-0.29,0.23,0.39,1.8,-14,-9,-0.026,-1.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021
5,6,-12,-0.62,0.12,0.57,0.8,-15,-8,0.004,1.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021
1,-219,-24,-0.43,0.14,1.74,0.3,-13,-2,-0.003,-0.8,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.052
1,-253,-34,-0.32,0.09,1.76,-1,-14,-1,0.017,0.2,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0,0,0,0,0,-0.003,0,0,0,0,0,0,0,1.4,0.051
1,-218,-41,-0.04,0.07,1.65,-1.3,-14,5,0.013,-0.2,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.049
1,-173,-47,0.16,0.13,1.61,-1.1,-14,1,-0.002,-0.4,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.05
1,-126,-55,0.25,-0.16,1.39,-0.7,-14,16,0.009,1.1,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.044
1,163,-53,0.17,0.12,1.11,0.2,-13,1,-0.014,-0.9,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.047
1,-40,-42,-0.19,0.14,1.34,-0.5,-13,-5,-0.002,0,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.046
1,-114,-50,0.05,0.12,1.37,-1.1,-14,-2,0.007,-0.1,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.044
1,-3,-55,0.27,-0.02,1.1,-0.7,-14,15,0.008,-0.9,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.039
1,374,-38,0.15,0.02,0.67,0.7,-12,5,-0.008,-0.2,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.04
1,166,-16,-0.26,0.26,1.03,0.6,-12,-15,-0.014,0,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.045
2,-187,-19,-0.37,0.19,1.36,-0.7,-14,-4,0.005,-0.9,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.041
1,-124,-31,-0.03,-0.09,1.1,-1.5,-14,21,0.018,-0.5,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.034
1,-95,-12,-0.12,0.17,1.17,-0.3,-13,-8,-0.005,-0.2,0.037,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.038
1,-205,-16,-0.17,0.06,1.27,-0.6,-13,-6,0.001,1,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.036
4,-218,-19,-0.17,0.14,1.26,-0.8,-14,-2,0.001,-0.5,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.037,0.037,0.036,0.036,0.036,0.036,0.036,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,1,0.036
2,-79,-31,0.13,0.01,1.02,-1.1,-14,10,0.018,-0.7,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.033
1,62,-31,0.38,0.01,0.86,-0.7,-14,8,0.012,-0.3,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.033
2,155,-8,-0.24,0.1,0.77,0.7,-12,-3,-0.01,-0.2,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.034
2,75,-2,-0.34,0.12,0.85,-0.5,-13,-4,0.001,-0.2,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.033
2,-61,-1,0.13,0.14,0.98,-1.2,-14,-5,0.01,-0.2,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.033
2,-438,-39,0.19,0.05,1.29,0.6,-12,9,-0.003,-1.3,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029
1,-403,-43,0.17,0.01,1.27,0.7,-12,5,-0.004,-0.2,0.028,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029
2,-124,-57,-0.16,-0.06,0.92,0.9,-12,12,-0.016,-0.5,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027
3,330,-48,-0.31,-0.01,0.44,-0.6,-14,8,0.003,-0.1,0.029,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028
2,471,-33,-0.18,0.06,0.32,-1.2,-14,2,0.01,0,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029
3,153,-6,0.16,0.28,0.75,-1.1,-14,-18,0.006,-0.4,0.032,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.033
2,-136,-7,0.27,-0.16,0.91,-0.7,-14,3,0.006,4.6,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028
1,-203,-15,0.04,0.13,1.03,0.5,-12,-7,-0.009,-0.2,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029
3,-274,-20,-0.07,0.14,1.1,0.5,-13,-7,-0.009,-0.1,0.029,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.029,0.029,0.029,0.029,0.029,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029
2,-149,-48,-0.02,0.03,0.9,-0.4,-13,6,0.005,-0.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.026
3,67,-48,-0.12,0.08,0.68,-0.6,-14,0,-0.002,-0.1,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027
2,185,-36,0.19,0.05,0.52,-0.6,-13,4,0.003,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025
2,-53,-22,-0.11,0.14,0.79,0.1,-13,-8,-0.007,-0.1,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.027
4,-67,-29,-0.17,0.03,0.75,-0.6,-13,5,0.001,0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024
2,237,-20,0.21,0.04,0.44,-0.6,-13,4,0.005,-0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024
2,128,0,0.12,0.13,0.58,0.5,-12,-7,-0.006,-0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025
4,-96,1,-0.13,0.15,0.8,0.5,-12,-9,-0.009,-0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025
3,-245,-21,-0.04,0.08,0.91,-0.5,-13,-1,0.005,-0.1,0.022,0.023,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.002,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024
4,157,-29,0.11,-0.07,0.44,-0.2,-13,15,0.002,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021
3,186,-28,0.11,-0.07,0.41,-0.2,-13,14,0.002,-0.2,0.023,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021
2,174,4,0.04,0.12,0.5,0.5,-13,-6,-0.003,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024
3,-120,7,-0.25,0.15,0.79,0.2,-13,-9,-0.009,0,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024
4,-200,4,-0.32,0.15,0.87,-0.2,-13,-9,-0.007,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,-0.001,0,0,0,-0.001,0,0.7,0.024
5,-326,-7,-0.26,0.03,0.94,-0.9,-14,1,0.007,1.5,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023
3,-26,-27,0.3,0.03,0.63,-0.8,-14,6,0.007,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021
2,106,-24,0.25,0.05,0.51,0.5,-12,2,-0.008,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022
6,-141,-20,-0.18,0.11,0.8,0.7,-12,-13,-0.012,0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.021,0.021,0.022,0.022,0.023,0,0,0,0,0,-0.002,0,-0.002,0,-0.002,0,-0.002,0,0.7,0.023
5,171,-22,-0.17,-0.16,0.35,0.2,-13,22,0.014,0.5,0.02,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
2,436,4,0.21,0.16,0.25,0.3,-13,-13,0.009,-0.3,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023
4,-24,18,0.03,0.21,0.69,1.1,-12,-16,-0.015,-0.2,0.023,0.023,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024
3,-307,-9,0.06,0.11,0.89,0.5,-12,-6,-0.002,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022
5,-294,-28,-0.1,0.01,0.83,0.5,-12,5,-0.008,0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
2,203,-35,0.22,-0.02,0.35,0.4,-13,8,0.006,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
4,-204,-24,-0.36,-0.15,0.77,0.7,-12,-10,-0.015,4.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019
5,130,-27,-0.41,-0.04,0.4,-0.9,-14,11,0.007,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
6,340,-18,-0.22,0.16,0.25,-1.6,-14,3,0.013,-2.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
3,300,-4,0.16,0.12,0.31,-1.7,-15,-6,0.015,0.5,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0.6,0.021
2,125,8,0.35,0.16,0.48,-0.8,-14,-10,-0.004,0.3,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022
5,-183,7,0.01,0.19,0.78,-0.1,-13,-15,-0.022,0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022
6,-459,-7,-0.27,0.04,0.98,-0.6,-13,-1,0.007,2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
7,-475,-28,0,0.09,1,-1,-14,0,0.013,-0.2,0.017,0.018,0.018,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,-0.002,0,-0.002,0,0,0,0,0,0,0,0,0,0.6,0.02
2,-318,-43,0.3,-0.19,0.73,-0.7,-14,29,0.019,1.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.016
4,782,-1,-0.32,0.39,-0.09,0.5,-12,-17,-0.015,-4.7,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023
7,294,21,-0.43,0.23,0.35,-0.6,-13,-17,0.006,0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022
6,-135,17,0.32,0.04,0.63,-1.1,-14,11,0.018,-2.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
